NU_INSCRICAO,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q006,Q024,Q025,Q026,Q047
f5a881d4d778e7e245e7fef143b1c359919d4571,19,2.0,3,2,0,2,457.2,540.7,493.8,512.9,1,80.0,120.0,80.0,120.0,120.0,520.0,8,8,1,1,1,1,1
ae06ed45d61cc5b527a276b632963d16970e123d,18,1.0,1,2,0,2,437.5,516.8,526.4,621.1,0,120.0,120.0,80.0,80.0,120.0,520.0,5,5,6,3,2,1,1
9bab2c612d8337e8d6629a1b888b1fc66951ead4,19,2.0,3,1,1,1,418.8,441.9,417.3,481.8,0,100.0,120.0,120.0,120.0,80.0,540.0,3,6,2,1,1,1,1
65d7d0c12c7d15aeec9e4cf497ca69a72fd9f892,19,2.0,1,3,0,1,418.0,472.6,510.7,423.0,0,120.0,100.0,80.0,120.0,40.0,460.0,7,5,9,1,2,1,4
8f5ff4995653de305a40f1039009d9aaa130d532,20,2.0,1,1,3,1,572.0,656.7,568.2,534.9,0,160.0,200.0,160.0,200.0,180.0,900.0,3,5,7,2,2,2,1
8e577bbb4c62303e42daf3a76111ba5353d6da36,21,1.0,1,1,4,1,373.6,449.3,373.5,531.1,1,80.0,80.0,80.0,80.0,80.0,400.0,4,4,2,2,1,3,1
410b8f7babdae3515bc1c1d2c1321895805f2136,19,1.0,1,2,0,2,447.6,490.3,466.7,502.3,1,100.0,120.0,100.0,100.0,40.0,460.0,2,1,2,2,1,1,1
33601b1d6bf1b0dadacf033b7c13dbb6bf97621f,27,1.0,2,1,7,1,574.3,622.5,615.8,460.8,1,120.0,100.0,100.0,120.0,160.0,600.0,1,5,5,1,1,3,4
077f0933a514006f85db423d04dd8f14a9b01cc4,17,2.0,1,2,0,2,424.4,585.1,589.0,457.5,0,120.0,120.0,120.0,140.0,60.0,560.0,5,5,5,2,2,2,1
18dee2b58ae380eb88f6d9d40dcb0e22ce9898e9,17,2.0,1,2,0,2,427.3,480.4,473.0,338.9,1,120.0,120.0,100.0,120.0,20.0,480.0,4,2,2,2,1,1,1
34ced581ecd4bb6dae69059f6f2358a00a636b63,19,2.0,3,1,1,1,396.7,427.2,353.9,390.2,1,140.0,100.0,100.0,120.0,40.0,500.0,3,5,2,1,1,1,1
1644423cdb6c1972e7830de20f0e9ae357d90b80,20,2.0,1,2,0,2,407.1,477.6,363.6,363.9,1,80.0,100.0,100.0,100.0,40.0,420.0,1,1,1,1,1,1,1
8795c15971b4aaae3a82db47e8fb5ce95ef25ff6,37,1.0,1,1,10,1,511.0,552.0,543.4,576.5,0,140.0,100.0,120.0,120.0,120.0,600.0,4,5,5,2,2,3,1
42d5b61ad2af32594b0ba56c9cbc6b4c13bbb672,18,1.0,1,1,1,1,379.2,636.1,521.5,529.7,0,120.0,160.0,120.0,140.0,80.0,620.0,5,2,3,2,2,2,1
0630db4596a0dc1741b4d9663c77d0cc3347dcea,16,2.0,1,2,0,2,418.3,503.7,544.7,463.8,0,120.0,120.0,80.0,120.0,120.0,560.0,2,5,7,4,2,1,1
6c9b23b1e742c7043c85b4a8474c93ae5506ee03,20,1.0,3,1,3,1,523.4,554.4,571.8,486.5,0,120.0,120.0,120.0,120.0,40.0,520.0,2,4,6,1,1,2,1
4c5eeefdadc2aeb415cfca3f2f9ffc9239b7cb11,17,2.0,3,2,0,2,452.4,462.1,470.7,486.0,1,160.0,100.0,120.0,120.0,120.0,620.0,2,3,2,1,1,1,1
bacca6546b5d20f7acb8ec0cff32982a519ba971,39,1.0,1,1,10,1,548.2,638.7,577.2,445.5,0,120.0,80.0,80.0,80.0,40.0,400.0,4,4,2,2,2,2,3
e094ef9bd088b3381d5f534dd8c78713dbbe91d6,17,2.0,1,2,0,2,513.3,523.8,580.9,550.5,1,160.0,140.0,140.0,160.0,120.0,720.0,3,4,3,1,1,1,1
09550a6b579c5bef10a98b11658147889886b455,19,2.0,3,1,2,1,587.1,547.5,561.7,537.7,0,140.0,120.0,120.0,120.0,80.0,580.0,8,8,2,2,2,1,1
d5155fd8fab9b4567c43c6ca495a60b46f56d55c,16,2.0,3,3,0,1,434.4,475.7,511.3,411.3,1,120.0,60.0,60.0,120.0,40.0,400.0,2,4,4,1,2,2,1
4659e45803779d59285ca12ff71345fd7a2d32b0,17,2.0,1,2,0,2,579.6,617.7,569.1,426.3,1,180.0,180.0,180.0,200.0,140.0,880.0,2,5,2,1,1,1,1
7b9eb8952944a561b8433ab613111abeb3879e4e,17,1.0,3,2,0,3,680.1,647.3,653.3,831.4,0,160.0,180.0,200.0,180.0,180.0,900.0,7,5,17,2,2,1,4
6acdd6545afe4ddd83327c0696611d8008390aac,17,1.0,1,2,0,2,566.4,598.3,559.5,626.3,0,140.0,160.0,140.0,160.0,120.0,720.0,8,8,3,2,2,1,1
9316803a857cd148142ab71808ce0c48d0e68b89,26,2.0,1,1,10,1,417.1,518.6,498.7,546.3,1,120.0,120.0,120.0,100.0,20.0,480.0,2,2,7,2,2,3,1
3b94aad1ef44987f09bd4bb0abbbba34c1e052bf,19,2.0,3,2,0,2,436.9,523.9,446.5,387.5,1,40.0,40.0,40.0,40.0,20.0,180.0,8,8,2,1,1,1,1
d1b155750e7e0d81b3ec3519964fcdc73b243730,18,2.0,1,3,0,1,406.0,380.7,457.5,434.5,0,140.0,120.0,100.0,120.0,100.0,580.0,3,3,5,2,2,3,1
2eba8bf1425e5f55ec1182c921755bda766d5a3d,18,2.0,2,2,0,2,564.9,654.1,596.3,655.3,0,160.0,200.0,180.0,200.0,180.0,920.0,5,6,9,3,2,1,1
175a210c7b9ce155848ed42304f030726e512066,16,2.0,1,3,0,1,465.1,546.5,501.1,505.9,0,140.0,120.0,120.0,100.0,40.0,520.0,4,5,3,2,1,1,1
365bc9b5773d54a5bb744d32fde751694c6c1e33,21,2.0,3,1,4,1,477.7,502.2,493.1,343.8,0,100.0,100.0,80.0,80.0,60.0,420.0,2,2,4,1,1,3,1
67d6b7daa4b2335b8e1959503f98234ab8738ce4,15,2.0,3,3,0,1,560.5,463.4,565.9,562.0,1,140.0,100.0,100.0,100.0,60.0,500.0,5,5,3,2,1,1,4
a79c5675cbe889ff8be4e27abc54fe5f775a47af,18,2.0,1,1,2,1,425.3,558.0,588.7,474.4,0,120.0,100.0,120.0,120.0,120.0,580.0,2,2,1,1,1,1,1
b7810120b0eccd0122ce501b111d92c0c95cb4c7,18,1.0,1,3,0,1,469.8,398.5,403.4,405.4,1,20.0,60.0,40.0,40.0,0.0,160.0,8,8,2,1,1,1,1
0fc23d23b2a6dfe3a47f6adaeaf30f1d690d80fd,18,2.0,1,1,2,1,623.1,624.7,624.2,696.0,1,160.0,140.0,140.0,140.0,160.0,740.0,3,6,7,3,2,1,4
2789620289494c5644278d7c3ef21b012c3a01c1,17,2.0,1,3,0,1,408.0,453.2,516.2,433.4,0,120.0,80.0,80.0,80.0,40.0,400.0,3,5,8,2,2,1,1
773106cfbdca1501762828f2be2dfe913556bce9,21,1.0,1,1,2,1,560.2,600.2,546.0,736.9,0,120.0,120.0,120.0,100.0,80.0,540.0,6,6,3,2,2,2,1
8aceaef6c3f01893ccd757d531ee52a18862b7f3,45,2.0,1,1,10,1,517.1,578.2,489.3,433.4,1,120.0,100.0,100.0,120.0,120.0,560.0,2,5,2,1,1,1,3
ecae74c97966a80714b481919d5c2dd473d932bf,17,1.0,1,2,0,2,437.0,503.5,454.3,400.0,1,100.0,100.0,100.0,80.0,60.0,440.0,5,3,4,1,1,1,1
cc4a320466d40b491b8bcee15051d7f75b22ceb4,20,1.0,3,2,0,2,371.1,507.7,485.2,492.0,1,120.0,120.0,100.0,120.0,80.0,540.0,1,2,3,1,1,1,1
9e225aa0fbec3331c4be1550d10a5a9d9276e968,22,2.0,3,1,2,1,443.1,471.7,482.7,363.3,1,140.0,100.0,80.0,120.0,40.0,480.0,4,5,2,2,2,2,1
a6bcd60c9580382a3527883e528e2d81f06b209e,17,1.0,3,2,0,3,531.4,612.8,575.6,624.0,0,120.0,120.0,100.0,120.0,40.0,500.0,6,6,4,2,2,1,5
d5a16bd1be4608620e7fa4bab2755b0960b2a62b,19,1.0,3,1,1,1,618.5,631.4,606.6,727.0,0,120.0,120.0,120.0,120.0,80.0,560.0,6,7,11,3,2,1,1
3831f52b34227aaabe24225b426361786a44095c,33,2.0,3,1,10,1,551.5,628.1,579.1,512.1,1,120.0,120.0,120.0,100.0,40.0,500.0,1,5,5,2,1,3,1
79a1c0e3be6c3edf2a70d9fd78ccece08cd2c0a3,33,1.0,2,1,10,1,530.5,585.9,538.8,533.8,0,120.0,120.0,120.0,120.0,60.0,540.0,5,5,3,1,1,3,1
133ec8f994949c25e89178777527b5dc8a1e279f,31,1.0,3,1,10,1,635.6,589.5,573.6,724.5,1,180.0,120.0,100.0,120.0,80.0,600.0,5,5,6,2,2,3,4
b7c03dea2fb2d17564821258dac2f1e77e89995d,20,1.0,3,1,2,1,478.0,579.6,535.4,479.2,1,160.0,160.0,140.0,180.0,120.0,760.0,2,7,7,1,1,1,1
d0dcf98c2ca507aff27b03c8cc3de08f4990bfd4,20,2.0,3,2,0,2,572.6,378.1,496.1,415.9,1,100.0,80.0,60.0,80.0,20.0,340.0,3,3,2,1,1,1,1
fbf8c68ed63feacf300f3b63830f84ec4ae267f3,16,1.0,1,3,0,1,512.1,562.2,472.4,623.8,0,100.0,120.0,80.0,80.0,120.0,500.0,5,5,11,2,2,1,4
d2f6f7a64343b95ef3b5f31f835ef187fcba99eb,18,2.0,3,1,1,1,529.6,680.6,670.6,655.5,0,160.0,160.0,160.0,160.0,120.0,760.0,7,7,14,3,2,1,5
0d4ea29cd7cdc8d06d46c9a40c22ad8bb6d6ce7a,17,1.0,3,2,0,2,585.2,609.2,516.5,422.8,1,160.0,120.0,120.0,140.0,100.0,640.0,2,2,2,1,1,2,1
a2181b99c93923713801987d9b66df9dbb325117,29,2.0,3,4,0,1,396.0,442.1,486.5,544.6,0,120.0,80.0,100.0,100.0,60.0,460.0,2,2,3,1,1,2,1
1de988f7412f63509591456ba5a80b5f958209e9,20,2.0,3,1,2,1,577.1,588.7,534.0,633.2,0,120.0,40.0,40.0,100.0,60.0,360.0,5,3,4,2,2,1,1
62c203812a2c07ba25df79f0decfaaba3b89f395,16,2.0,1,3,0,1,531.9,591.6,611.0,659.4,0,140.0,120.0,120.0,120.0,160.0,660.0,8,5,3,3,2,1,2
6dcabe31dd4c78e45851e97dca7288de2f033d56,19,2.0,1,1,1,1,384.5,557.6,505.8,412.0,1,140.0,120.0,120.0,120.0,60.0,560.0,3,5,7,4,2,2,1
d3fc414be39fc2dbaa7992ea9e26f5dd9380f5fc,19,2.0,2,1,1,1,440.9,494.4,402.7,375.0,1,100.0,120.0,120.0,100.0,60.0,500.0,2,2,2,2,1,1,1
640ed38928426b328b1fa7fe57f64b4dff4e7912,26,2.0,1,1,3,1,390.8,477.0,492.1,405.3,1,100.0,80.0,60.0,80.0,60.0,380.0,2,2,3,2,1,3,1
e974301334422a836c24cce6d0d8cfb064987a23,18,2.0,3,1,1,1,429.8,403.9,435.1,442.2,1,120.0,120.0,80.0,100.0,60.0,480.0,3,5,4,2,2,1,1
2ba18075e932bd0df6fad08008aac42667c7bdcc,18,2.0,1,1,1,1,407.8,565.1,590.0,423.5,0,140.0,120.0,100.0,120.0,60.0,540.0,5,5,5,2,2,3,1
8ff9091d42e3607c08b859bffa3304809a3abf95,16,2.0,1,3,0,1,456.0,444.8,434.3,508.3,0,120.0,120.0,80.0,100.0,60.0,480.0,3,3,6,3,2,1,1
5c2a917f471823816bd592ea08e9f2156a3047ce,17,1.0,3,3,0,1,421.0,613.3,549.5,521.6,0,120.0,100.0,120.0,120.0,100.0,560.0,3,4,2,2,2,1,1
46e1ccc662d37263ffd8dd332b8008cbad969d98,17,2.0,1,2,0,2,479.4,528.0,518.2,584.0,1,140.0,120.0,120.0,120.0,60.0,560.0,5,3,7,2,2,1,1
7cfd7ab9c271855589b3cb511caaa369f669390e,52,2.0,1,1,10,1,512.8,644.2,634.4,375.6,0,140.0,160.0,160.0,140.0,120.0,720.0,6,7,8,1,1,3,4
a54b790aa4e8cb6fe010ac2aa690c61898c4fde8,17,1.0,2,2,0,2,428.8,480.4,432.0,363.8,1,120.0,100.0,120.0,120.0,100.0,560.0,3,4,1,1,1,1,1
23eb5abdc817d6d3ce3af372aed74d5919874201,18,1.0,3,3,0,1,451.3,571.0,505.4,527.1,0,140.0,100.0,120.0,120.0,120.0,600.0,2,2,5,2,2,2,1
ecbd0af6f25aa0a1db34a14064ae34daa4663ad3,26,2.0,2,1,9,1,485.4,436.1,514.5,342.5,1,120.0,120.0,100.0,120.0,40.0,500.0,5,5,3,1,1,3,1
88eb810ade9225103c89aa8e3f373850054da0b8,18,1.0,2,3,0,1,385.0,550.7,566.6,519.0,1,140.0,160.0,160.0,140.0,140.0,740.0,4,5,3,2,2,1,1
8130103e8480266be1da6bdde5f676c98863800e,17,1.0,3,3,0,1,503.7,571.8,484.5,466.5,1,100.0,60.0,80.0,80.0,40.0,360.0,5,5,2,1,2,2,1
74a2584ab678752862dade71e8561f9769ddca59,17,1.0,1,2,0,2,456.3,355.8,380.4,394.9,1,80.0,60.0,60.0,80.0,0.0,280.0,5,3,7,2,2,1,1
358551e12c42cd827a00d91dd83b7e119e1228ab,19,2.0,3,1,2,1,615.7,631.3,582.3,403.4,0,160.0,180.0,160.0,160.0,140.0,800.0,1,2,2,1,1,1,1
4ef3d918c3479bcadfaea9c34aecf4061b2b4496,17,1.0,3,2,0,2,569.3,551.2,539.1,630.0,0,120.0,100.0,100.0,120.0,140.0,580.0,5,5,7,2,2,1,1
2a80bc38342ddb26cbdad5046820b5eefcf50dc1,30,1.0,1,1,10,1,597.7,598.1,615.7,613.2,0,120.0,100.0,100.0,120.0,80.0,520.0,7,7,3,3,2,3,1
831b0d69bc449e9c31b858a3c91ac0e72d8967b4,18,1.0,2,1,1,1,511.4,645.6,589.4,610.9,0,120.0,100.0,100.0,120.0,60.0,500.0,2,2,3,2,2,1,1
b66d58f15568210474627227b1d94d97e6f2424d,17,2.0,1,2,0,2,374.3,483.8,414.7,436.9,1,120.0,80.0,80.0,100.0,40.0,420.0,2,5,2,1,1,1,1
38e20241388922b995e239723175355d65bf1250,18,2.0,2,2,0,2,441.2,577.3,623.3,481.0,1,120.0,120.0,120.0,120.0,60.0,540.0,5,6,4,2,2,1,1
ad4b00a1e0350477aef63f989413a4ec60b26845,19,1.0,1,1,2,1,593.8,662.2,563.4,739.7,0,180.0,180.0,200.0,200.0,160.0,920.0,4,3,4,2,2,1,4
f6d6a9b83a793fc73d3605156e27de86c1f06813,17,2.0,3,2,0,3,410.4,565.9,515.2,487.6,0,140.0,140.0,120.0,140.0,100.0,640.0,5,5,3,2,2,1,4
48ad071c00be182ab0fb46cb55177e3561b40574,17,2.0,3,1,1,1,438.8,559.4,522.1,417.7,1,160.0,120.0,120.0,160.0,40.0,600.0,1,5,1,1,1,1,1
9da7beb821682539a0a07966d75e8b03cdf444ed,19,1.0,3,1,1,1,515.7,611.7,460.4,563.1,0,140.0,140.0,140.0,140.0,140.0,700.0,5,5,6,2,2,2,4
f93d39240297d075684d19297cabed46084080b5,51,1.0,1,1,10,1,459.1,588.9,568.8,577.4,1,120.0,140.0,140.0,120.0,100.0,620.0,1,4,3,2,2,2,1
6e2d841b7d3ac870ae74695a6f9d7e6fb3daecb0,26,2.0,1,1,6,1,493.8,465.7,468.2,498.8,1,120.0,80.0,80.0,100.0,60.0,440.0,2,5,2,1,1,3,1
8668fad101a2686dfb348d08848d4e6ad663feb1,19,2.0,2,1,2,1,370.8,483.7,413.0,364.8,1,80.0,60.0,0.0,0.0,0.0,140.0,2,2,3,1,1,3,1
9759d315cde927147a761d2cc6889582956fc79a,32,1.0,1,1,6,1,475.6,545.2,523.5,497.8,0,120.0,120.0,100.0,80.0,80.0,500.0,5,4,2,1,1,2,1
4743cb033d9874aa2437e8e6846fa56d7fa26f8e,18,1.0,2,1,1,1,395.9,484.2,526.0,436.2,1,140.0,120.0,120.0,120.0,60.0,560.0,6,5,8,3,2,1,4
df775236865a71d3047fcc034b6cd9728be8af85,17,2.0,1,2,0,2,402.3,460.2,583.6,492.0,1,140.0,120.0,120.0,140.0,20.0,540.0,5,5,2,2,2,2,1
5fc90e69a69545bfc4ddb8c197e5ea917d716095,18,1.0,3,1,1,1,541.7,583.7,501.9,427.4,0,160.0,160.0,120.0,120.0,160.0,720.0,5,5,4,2,2,1,1
3af03f935c116e9f8ef5092754dd604ceec89ca2,19,1.0,1,1,2,1,475.0,483.8,528.2,487.8,1,120.0,120.0,120.0,120.0,40.0,520.0,5,5,7,2,2,1,1
1c3640d9a956fc07adb44983cd7d7e8308ba3820,17,1.0,1,2,0,2,442.6,506.9,434.5,417.4,0,120.0,80.0,80.0,80.0,80.0,440.0,7,6,7,2,2,1,1
54ffebdd6dbdd685883e5ba9338abc12acf3161a,19,2.0,2,1,1,1,732.2,748.9,586.4,844.2,0,160.0,160.0,160.0,160.0,100.0,740.0,8,5,9,2,2,1,4
fedfae8959a76a15bf4f1e357dd7b85320b4dceb,19,1.0,3,2,0,2,453.0,438.7,437.7,410.5,1,80.0,40.0,40.0,80.0,20.0,260.0,2,3,2,1,1,1,1
5588af02734e71e55af1710df74d79565bdae2df,16,2.0,3,2,0,2,443.0,494.0,569.8,423.5,1,120.0,100.0,80.0,120.0,40.0,460.0,5,5,3,1,1,1,1
0d5d98238064b1e4c8af91c79675519b9f4febc3,20,1.0,2,2,0,2,418.3,578.0,582.8,378.4,0,120.0,160.0,120.0,140.0,60.0,600.0,2,2,5,2,2,2,1
939919bce50a4b5266c7fbb678957dffb12e0954,18,2.0,3,3,0,1,364.0,400.5,405.7,473.6,0,80.0,80.0,80.0,80.0,40.0,360.0,5,5,4,2,2,1,1
d2a099a8eb156ecc6c17fc6d189bf5059400eb4a,17,2.0,1,2,0,2,482.7,545.5,528.5,535.1,0,120.0,120.0,80.0,80.0,60.0,460.0,2,3,5,2,1,3,1
06b2958dccf7019a77d5721f3362944480697be0,18,2.0,3,1,1,1,468.3,490.4,536.7,367.9,1,140.0,120.0,120.0,120.0,40.0,540.0,6,5,6,2,2,1,1
de09b8184f0043939ffe095b3c3aaca880223afe,22,2.0,1,1,4,1,489.8,530.8,557.0,529.2,1,140.0,120.0,120.0,120.0,40.0,540.0,3,5,3,1,1,2,1
503453be3ecad61839b399215dd21cad01472fc9,18,1.0,3,1,1,1,433.0,506.2,494.8,371.9,1,100.0,100.0,100.0,100.0,80.0,480.0,5,3,2,1,1,1,1
3f885faf864ff4c4c5043181fcb276439ee740b2,19,1.0,2,2,0,3,510.4,586.2,603.8,559.4,1,120.0,100.0,80.0,120.0,80.0,500.0,5,5,5,4,2,1,4
04288ff716068d784c1f1f36294f92a55c95d934,18,2.0,3,2,0,2,479.3,539.2,549.5,475.0,1,120.0,120.0,80.0,120.0,40.0,480.0,4,5,3,1,1,1,1
661bb60f74f02ef8d0f4e395f8f487a4d89fcc21,19,2.0,3,1,2,1,409.7,583.4,531.2,419.9,0,120.0,140.0,140.0,140.0,120.0,660.0,5,5,2,1,1,1,1
7f1614abb4290fcfa322e98820fc33d2c9fa7338,18,2.0,2,2,0,2,447.5,476.2,503.9,451.8,0,120.0,60.0,60.0,100.0,40.0,380.0,8,5,5,1,1,1,1
ffa3d65ea29b933a0ea90c42d48c376eaf98540d,14,2.0,1,4,0,1,559.0,631.9,586.4,577.4,0,160.0,160.0,180.0,200.0,120.0,820.0,6,6,17,3,2,1,4
c0301a876f5003a637e129dd64e1bb6c6a32e659,17,2.0,3,2,0,2,520.3,562.6,534.3,441.2,1,160.0,160.0,120.0,160.0,100.0,700.0,5,5,8,2,2,1,2
3ef15778e2a62392efc4b76acfbe04610b539a9b,20,1.0,3,1,1,1,455.0,442.4,488.3,397.8,0,80.0,60.0,80.0,80.0,80.0,380.0,5,5,3,2,2,3,1
6538c67c7a02884cecbde49ff6524c0056b80810,19,2.0,4,1,1,1,464.6,547.5,418.7,392.4,1,120.0,140.0,140.0,120.0,60.0,580.0,5,8,8,2,2,1,1
03277024f1a53d9ba4e6d3372a5f69b777b090aa,18,2.0,3,3,0,1,466.9,486.0,423.3,366.0,1,80.0,120.0,80.0,80.0,40.0,400.0,1,1,1,1,1,1,1
44a10a22b5b8f24c510ba633639a446b2d8ab590,31,2.0,1,4,0,1,388.5,517.2,449.3,359.7,1,120.0,120.0,100.0,120.0,40.0,500.0,3,3,4,2,2,3,1
34bc3fe40c3b4578e49cbfcf4d9e49b7c378b492,18,2.0,1,1,1,1,448.5,515.9,499.2,518.9,1,160.0,160.0,160.0,180.0,80.0,740.0,5,5,8,2,2,1,5
df974ad4eac9419ff67c67c659b7a6fe07ad9f7d,17,1.0,2,2,0,2,615.0,600.3,595.5,547.9,0,120.0,120.0,120.0,120.0,80.0,560.0,2,5,4,3,1,1,1
9ee383ebc8cb15c0d3bb44a9cb4906279e8318f2,25,2.0,1,1,7,1,457.3,460.2,486.9,428.0,1,120.0,100.0,80.0,80.0,40.0,420.0,8,2,2,1,1,2,1
8421ade79bd40fe7a62cfc0217ad7c8d92af00b6,20,2.0,2,3,0,1,390.2,424.7,513.9,454.8,1,80.0,80.0,80.0,80.0,40.0,360.0,8,3,3,1,1,2,1
f04a945c5d23c6e64f3e60b60f902b953bd88562,17,2.0,3,2,0,2,367.6,400.2,435.9,385.7,0,120.0,120.0,80.0,100.0,40.0,460.0,8,3,3,1,2,3,1
f095231eda6e15dc65fc3043c54015a1fe6f7fa8,18,2.0,3,1,1,1,413.9,484.4,417.1,398.4,1,120.0,120.0,140.0,120.0,80.0,580.0,5,3,3,1,1,1,1
9f734b3357399c3bfb556da237d21200dac22688,26,1.0,2,1,1,1,497.2,539.6,547.0,438.0,1,120.0,100.0,80.0,100.0,40.0,440.0,5,5,6,1,1,3,1
c2769766bfdd8ec265191d3707d4c13cf27071ad,18,2.0,2,2,0,2,438.3,481.6,470.0,598.8,1,120.0,80.0,80.0,100.0,60.0,440.0,2,4,3,2,1,2,1
16016150cc384bbeb9c40a156f5712170ae41209,23,2.0,1,1,4,1,488.0,506.3,576.3,416.2,1,140.0,140.0,120.0,140.0,140.0,680.0,2,8,3,1,1,3,1
56501ff8c336d1922f4a235dec838e321acf1e06,22,2.0,1,1,4,1,461.7,412.0,379.0,406.3,1,80.0,120.0,80.0,80.0,100.0,460.0,2,7,3,2,1,3,1
c4a4a1e86d0075df9aa97c02ccb8a5d80ccd5459,20,1.0,3,3,0,1,452.3,475.4,474.2,376.3,0,120.0,120.0,120.0,80.0,60.0,500.0,2,1,2,2,2,1,1
069dc7e2dfc2c7a5781bb89b4aaf0c09f46194fc,17,2.0,1,2,0,2,598.8,657.5,608.5,632.0,0,160.0,180.0,160.0,160.0,100.0,760.0,4,3,7,3,2,1,1
f5d05e17268ff0f560dde9a9847ee5de6c3c5294,19,2.0,3,2,0,2,451.2,586.8,558.0,510.8,0,120.0,120.0,120.0,120.0,0.0,480.0,5,5,3,2,2,1,2
48c66f53b40a120cf91e87b3a0ab73b2b80aa2af,18,1.0,3,2,0,3,525.6,577.1,544.3,468.6,0,140.0,120.0,120.0,100.0,160.0,640.0,5,5,4,2,2,1,4
6b23cffd593e5e4e9198290010a3c89fd83e0abc,17,1.0,3,2,0,2,550.7,618.8,638.2,565.4,1,160.0,140.0,160.0,140.0,120.0,720.0,5,5,3,1,1,1,1
7b2d6fa432427de62e1ad15aa8b21980c72e0f79,18,2.0,3,2,0,2,467.4,390.7,430.7,453.8,1,120.0,80.0,80.0,120.0,40.0,440.0,4,4,2,1,2,1,1
94ac9cf357a865d69fa6c9eaf5fa19ff326a9ee5,19,1.0,2,1,2,1,427.3,470.0,561.0,481.2,0,120.0,120.0,120.0,120.0,80.0,560.0,8,2,2,2,1,2,1
b271dd132a4f67f4069c21673b9a2e9daf724739,19,1.0,3,1,1,1,486.3,589.0,554.0,594.3,1,160.0,140.0,120.0,140.0,60.0,620.0,4,1,2,1,1,1,1
a1266a979f7fbe97f026f3a53b12d1c7fc61155d,17,1.0,1,2,0,3,577.2,630.6,582.7,539.4,0,160.0,140.0,140.0,160.0,160.0,760.0,5,7,10,2,2,1,4
59ccfc297c3cae49007b639a4f8bccd342393433,19,2.0,3,1,1,1,425.8,534.8,522.9,437.1,1,120.0,120.0,80.0,80.0,40.0,440.0,5,3,3,2,2,2,1
8610224bd5f4fb21502a008cad300b994811782e,19,1.0,3,2,0,2,501.6,554.8,550.4,537.5,1,120.0,120.0,100.0,100.0,120.0,560.0,3,3,2,1,1,1,1
939547e21879f0c06753f7b8a694ea7483fa202a,26,2.0,1,2,0,2,383.7,529.3,580.3,471.2,1,120.0,120.0,120.0,100.0,80.0,540.0,2,3,2,2,1,1,1
bbd3e514b66f1fe21d3fa5f6f8ab221474af8d9d,21,2.0,3,1,3,1,471.6,442.0,375.9,472.5,1,0.0,0.0,0.0,0.0,0.0,0.0,8,8,2,2,2,1,1
21da28acda52144e33c3c9424766a8c94c759dc5,21,1.0,1,1,2,1,420.1,518.1,484.2,413.8,1,120.0,120.0,120.0,120.0,120.0,600.0,3,4,4,2,2,2,1
a5de17939482a6b3799888afffa7d46f5a74fec4,18,2.0,3,3,0,1,406.4,453.9,485.3,495.9,1,140.0,120.0,100.0,120.0,100.0,580.0,2,2,2,1,1,1,1
ec57b460314d3f849bf02e84d96487bf438ff37f,15,1.0,3,3,0,1,586.6,600.4,551.6,525.8,0,120.0,80.0,80.0,100.0,60.0,440.0,2,6,2,1,1,1,1
bc54dd4c71e1476307320e2a174b87af2a803843,17,1.0,3,2,0,3,548.4,575.5,458.7,674.0,1,80.0,120.0,120.0,100.0,120.0,540.0,5,7,8,2,2,1,4
78fffdfd81aa3478648e9f6600902ada262ae52b,18,2.0,3,1,1,1,366.9,370.7,437.9,393.6,1,100.0,40.0,80.0,80.0,20.0,320.0,2,4,1,1,2,1,1
ed49ca831223c3470e019d46adf2081ca29effe6,21,2.0,3,1,4,1,422.9,461.6,418.3,372.7,1,120.0,80.0,80.0,80.0,0.0,360.0,2,2,2,1,1,2,1
c3ebbd5832e063e8a9b875d94d672dbfd63e6a76,16,2.0,1,3,0,1,459.0,454.7,457.0,355.7,0,100.0,80.0,60.0,80.0,0.0,320.0,3,4,2,1,1,1,1
48a21dd8c955d48b5148474889c349281f765c2d,64,1.0,3,1,5,1,463.4,512.5,480.8,411.8,1,80.0,80.0,80.0,80.0,80.0,400.0,6,3,3,2,2,2,4
5a28d78ebf7e1305c4c457bd7ea1fda9e0359215,17,1.0,1,2,0,2,487.7,505.7,505.0,581.2,1,120.0,120.0,80.0,80.0,80.0,480.0,8,5,4,2,1,2,1
1fd500885bb40a0abc18a0953469bf738460aa95,28,2.0,3,1,9,1,443.6,515.4,493.6,482.1,1,120.0,100.0,120.0,120.0,40.0,500.0,2,2,5,1,2,3,1
8cecdaf50bb98867606a623c67d7124d89ce8c9e,17,1.0,3,2,0,3,520.5,358.4,469.1,334.4,0,80.0,40.0,80.0,80.0,0.0,280.0,5,7,6,1,2,3,5
69e3f3600baf2ccb02f69c5b4bf98f8c29dbc38b,22,1.0,1,1,4,1,492.0,513.3,486.3,489.8,1,120.0,120.0,120.0,120.0,100.0,580.0,2,3,3,1,2,3,1
